id,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,host_days_active,first_review_since,last_review_since,kitchen,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,heating,child_friendly,parking,outdoor_space,host_greeting,tub_sauna_or_pool,internet,long_term_stays,private_entrance,secure,fire_fighting_measures,first_aid_kit,dedicated_workspace,lock,essentials,host_verifications_email,host_verifications_work_email,['neighbourhood_cleansed']_Dn Laoghaire-Rathdown,['neighbourhood_cleansed']_Dublin City,['neighbourhood_cleansed']_Fingal,['neighbourhood_cleansed']_South Dublin,['room_type']_Entire home/apt,['room_type']_Hotel room,['room_type']_Private room,['room_type']_Shared room
45199217,1,6,1,53.34782,-6.26289,4,1.0,1.0,1.0,176,2,14,168,4.8,4.79,4.68,4.92,4.93,4.96,4.59,0,6.93,2902.0,726.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45228285,0,10,1,53.35751,-6.25431,1,1.0,1.0,1.0,90,14,1125,15,4.73,4.67,4.8,4.93,4.8,4.73,4.53,1,0.64,2524.0,702.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0
45265177,0,3,1,53.32895,-6.25194,2,1.5,1.0,1.0,168,2,1125,14,4.57,4.57,4.57,4.64,4.64,4.71,4.57,0,0.58,2708.0,725.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45272429,1,23,0,53.32404,-6.27425,2,1.0,1.0,1.0,80,14,1125,13,5.0,4.85,4.77,5.0,5.0,5.0,4.85,0,0.55,3139.0,708.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45281033,0,32,1,53.35118,-6.26405,4,1.0,1.0,3.0,405,2,28,22,4.0,3.91,4.27,4.05,4.73,4.64,3.77,1,1.96,4381.0,335.0,52.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45283170,1,3,1,53.37813,-6.3172,2,1.5,1.0,1.0,47,90,1125,1,5.0,5.0,5.0,5.0,5.0,3.0,5.0,0,0.58,3141.0,51.0,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
45330506,0,1,1,53.34224123344245,-6.309394314830132,4,2.0,2.0,2.0,450,1,21,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,2616.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45338635,0,3,1,53.33455,-6.27106,2,1.0,1.0,2.0,80,6,365,10,4.4,4.3,4.2,4.9,4.6,4.7,4.6,0,0.66,1595.0,456.0,224.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45339227,0,3,1,53.33425,-6.27248,2,1.0,1.0,1.0,80,6,365,7,4.71,4.86,4.86,4.71,4.43,4.86,4.57,0,0.51,1595.0,409.0,270.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45340704,0,32,1,53.35082,-6.26319,8,2.0,3.0,6.0,709,2,13,69,4.32,4.26,4.33,4.43,4.49,4.78,4.35,1,2.95,4381.0,700.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45345331,0,1,1,53.37677,-6.31106,2,1.5,1.0,1.0,120,14,1125,9,4.89,5.0,4.78,5.0,5.0,4.78,4.89,0,1.15,2191.0,233.0,43.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45429806,0,32,1,53.33967,-6.26438,6,2.0,2.0,5.0,140,2,28,1,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1,0.07,4381.0,415.0,415.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45430042,0,32,1,53.34902,-6.24772,3,1.0,1.0,2.0,197,2,30,2,4.0,4.5,4.5,3.5,4.5,4.5,2.5,1,0.09,4381.0,694.0,647.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45430383,0,32,1,53.34605,-6.26308,6,1.0,2.0,5.0,596,2,30,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.41,4381.0,73.0,73.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45430662,0,32,1,53.33111,-6.24783,8,2.0,7.0,7.0,342,2,30,13,4.77,4.69,4.69,4.69,4.85,4.85,4.62,1,0.56,4381.0,698.0,91.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45431140,0,32,1,53.33715,-6.23695,2,1.0,1.0,1.0,90,2,30,3,4.67,5.0,5.0,4.33,4.67,5.0,4.67,1,0.14,4381.0,624.0,524.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45461628,0,6,1,53.33176,-6.26939,2,1.0,1.0,1.0,61,14,360,13,4.38,4.31,4.92,4.54,4.85,4.92,4.46,0,0.54,2734.0,720.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45478728,1,2,1,53.3527,-6.28583,4,1.5,2.0,4.0,233,4,21,32,4.97,5.0,5.0,4.97,5.0,5.0,4.97,0,1.53,3773.0,627.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45483905,0,21,1,53.34814,-6.26414,4,1.0,1.0,2.0,200,14,1125,9,4.11,4.11,4.33,4.11,3.56,5.0,3.44,0,0.96,2323.0,281.0,66.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,1,0,0,0
45490514,0,32,1,53.34328,-6.24138,5,2.0,2.0,3.0,180,2,60,3,3.33,3.33,5.0,3.33,4.0,5.0,3.33,1,0.14,4381.0,630.0,434.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45490852,1,1,1,53.33741,-6.23675,2,1.0,1.0,1.0,135,2,5,11,4.82,4.91,4.82,4.82,4.91,4.45,4.27,0,0.9,2441.0,365.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45491052,0,32,1,53.33999,-6.26503,6,1.0,2.0,5.0,571,2,60,3,4.67,3.0,4.33,4.67,4.33,4.33,4.33,1,0.28,4381.0,323.0,293.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45501564,0,32,1,53.34769,-6.23539,5,1.0,2.0,4.0,275,3,60,10,4.5,4.2,4.8,4.1,4.5,4.7,4.4,1,0.94,4381.0,317.0,49.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45511063,0,3,1,53.3529,-6.23608,2,3.0,1.0,1.0,124,1,1125,40,4.88,4.9,4.8,4.98,5.0,4.73,4.73,0,6.78,1085.0,176.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45553381,0,68,1,53.34513,-6.26819,4,1.0,1.0,2.0,192,14,1125,38,4.47,4.74,4.39,4.87,4.63,4.95,4.39,0,2.78,2326.0,409.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45556440,0,32,1,53.34601,-6.24573,5,2.0,2.0,4.0,185,3,30,13,4.46,4.46,4.62,3.77,4.0,4.46,4.15,1,0.61,4381.0,638.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45614442,0,1,1,53.40358,-6.25325,2,1.0,1.0,1.0,71,1,1125,53,4.89,4.85,4.85,4.96,4.96,4.77,4.83,0,2.44,2456.0,651.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
45617612,0,2,1,53.36164,-6.27533,1,2.5,1.0,2.0,80,5,1125,5,4.8,4.8,4.8,5.0,5.0,4.8,4.8,0,0.22,2346.0,679.0,369.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
45632698,0,1,1,53.19817,-6.10767,9,3.0,4.0,6.0,350,7,14,6,5.0,5.0,5.0,5.0,5.0,5.0,4.83,0,0.43,3130.0,422.0,30.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
45632923,0,4,1,53.37766,-6.19635,5,1.0,3.0,5.0,250,1,7,35,4.71,4.77,4.6,4.91,4.94,4.63,4.54,1,2.39,1820.0,439.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45636793,0,4,1,53.35756,-6.23886,2,1.0,1.0,1.0,50,1,3,48,4.38,4.65,4.25,4.67,4.71,4.35,4.46,0,2.03,920.0,709.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45664593,1,1,1,53.28227,-6.14184,2,1.0,1.0,2.0,85,1,46,25,4.92,4.88,5.0,5.0,5.0,4.84,4.88,1,1.08,1876.0,695.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
45683271,0,32,1,53.33463,-6.25674,2,1.0,1.0,1.0,100,3,30,10,4.2,3.9,4.5,4.0,4.5,4.0,4.2,1,0.43,4381.0,702.0,73.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45755653,0,1,1,53.32201,-6.23826,2,1.0,1.0,1.0,115,3,1125,7,4.57,5.0,4.0,5.0,4.86,4.86,4.0,1,0.56,1552.0,373.0,176.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45795997,0,8,1,53.33134,-6.2784,1,1.0,1.0,1.0,128,1,1125,4,4.5,4.5,4.25,4.75,4.25,4.25,4.25,1,0.18,1610.0,671.0,338.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45796445,0,8,1,53.33142,-6.27937,3,2.0,2.0,3.0,177,1,1125,9,4.67,4.78,4.67,4.78,4.44,4.78,4.56,1,0.61,1610.0,445.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45796614,0,8,1,53.33089,-6.27786,2,1.0,1.0,2.0,152,1,1125,9,4.89,4.89,5.0,4.67,4.78,4.89,4.89,1,0.4,1610.0,680.0,336.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45809702,0,2,1,53.30097,-6.30515,6,2.0,4.0,4.0,140,7,365,13,4.46,4.69,4.31,4.92,4.92,4.77,4.62,0,0.66,2674.0,589.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0,0,0
45855202,1,23,0,53.3238,-6.2742,2,1.0,1.0,1.0,75,14,1125,16,4.81,4.81,4.5,5.0,5.0,4.94,4.81,0,0.72,3139.0,665.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45855776,1,9,1,53.33424,-6.26413,2,1.5,1.0,1.0,79,1,1125,53,4.85,4.96,4.96,4.89,4.68,4.91,4.85,1,2.51,699.0,633.0,147.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45863962,0,1,1,53.33253,-6.23247,2,1.0,1.0,1.0,100,13,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.14,3250.0,638.0,115.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45865005,0,1,1,53.32664,-6.26786,4,1.0,2.0,2.0,101,5,60,10,5.0,4.9,5.0,5.0,5.0,5.0,4.9,1,0.44,1681.0,684.0,546.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
45889975,0,1,1,53.27727,-6.34914,1,1.5,1.0,1.0,24,28,1125,7,4.43,4.57,4.29,4.86,4.43,4.43,4.43,0,0.34,1501.0,618.0,43.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1,0
45891822,1,9,1,53.33457,-6.26429,2,1.0,1.0,1.0,79,1,1125,31,4.81,4.77,4.87,4.84,4.81,4.87,4.68,1,1.59,699.0,584.0,146.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45905621,1,9,1,53.33569,-6.26443,2,1.0,1.0,1.0,79,1,1125,17,4.71,4.76,4.82,4.76,4.65,4.76,4.65,1,1.29,699.0,394.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45905767,1,9,1,53.33479,-6.26429,2,1.0,1.0,2.0,79,1,1125,7,4.43,4.71,4.29,4.71,4.71,5.0,4.43,1,0.56,699.0,372.0,158.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45905836,1,9,1,53.33425,-6.26463,2,1.0,1.0,1.0,79,1,1125,34,4.94,4.76,4.82,4.97,4.71,4.85,4.68,1,1.72,699.0,591.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45908173,1,9,1,53.33467,-6.26417,2,1.0,1.0,1.0,79,1,1125,18,4.94,4.78,4.89,5.0,4.78,4.83,4.78,1,1.28,699.0,421.0,143.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45908262,1,9,1,53.33252,-6.26366,2,1.0,1.0,2.0,79,1,1125,18,4.61,4.67,4.56,4.56,4.67,4.78,4.44,1,1.1,699.0,491.0,152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45908541,1,9,1,53.33563,-6.26435,2,1.0,1.0,2.0,79,1,1125,40,4.73,4.88,4.78,4.88,4.7,4.9,4.78,1,1.96,699.0,611.0,146.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45933639,1,1,1,53.30803,-6.20507,2,1.5,1.0,1.0,90,1,1125,55,4.93,5.0,4.96,4.98,4.96,4.75,4.82,1,2.42,2579.0,680.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
45963273,0,17,1,53.34426,-6.28538,4,1.0,1.0,2.0,207,2,1125,36,4.25,4.61,4.72,4.08,4.39,4.58,4.31,0,2.95,3368.0,366.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
45987094,0,1,1,53.33721,-6.2495,1,1.0,1.0,1.0,32,21,1125,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.09,2269.0,658.0,620.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
45988020,0,3,1,53.34898,-6.28135,2,1.0,1.0,2.0,266,1,365,45,4.76,4.67,4.93,4.93,4.82,4.67,4.49,1,3.28,1048.0,411.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
46078464,1,1,1,53.37447,-6.45596,2,1.5,1.0,1.0,90,1,1125,116,4.91,4.92,4.89,4.97,4.98,4.84,4.9,0,5.16,1305.0,674.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0
46133424,0,1,1,53.27276,-6.31235,2,1.5,1.0,1.0,101,5,1125,1,4.0,4.0,5.0,5.0,4.0,4.0,4.0,0,0.11,2478.0,274.0,274.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1,0
46140141,0,3,1,53.3349,-6.27329,1,1.0,1.0,1.0,50,6,365,9,4.44,4.44,4.22,4.78,4.56,5.0,4.56,0,0.72,1595.0,373.0,106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
46140429,0,5,1,53.34455,-6.22789,6,3.0,3.0,3.0,202,4,1125,25,4.24,4.2,3.92,4.2,4.32,4.72,4.16,1,1.72,1197.0,434.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0
46185543,0,1,1,53.44317,-6.13448,4,2.0,2.0,3.0,150,2,1125,5,4.8,5.0,4.6,5.0,5.0,5.0,4.6,0,0.23,3966.0,645.0,596.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0,1,0,0,0
46256456,1,7,1,53.34697,-6.26319,2,1.0,1.0,1.0,359,1,365,42,4.9,4.88,4.9,4.86,4.88,5.0,4.79,1,1.97,705.0,638.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
46256482,1,7,1,53.34785,-6.26315,2,1.0,1.0,1.0,508,1,365,8,4.63,4.75,5.0,4.75,4.75,5.0,4.5,1,0.39,705.0,620.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
46256549,1,7,1,53.34755,-6.26385,2,1.0,1.0,1.0,566,1,365,3,5.0,5.0,5.0,5.0,5.0,5.0,4.33,1,0.24,705.0,378.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
46256758,1,7,1,53.34726,-6.26474,2,1.0,1.0,1.0,374,1,365,770,4.9,4.9,4.95,4.91,4.89,4.96,4.8,1,36.09,705.0,639.0,18.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
46270057,1,7,1,53.34735,-6.26534,2,1.0,1.0,2.0,391,1,365,149,4.83,4.85,4.86,4.86,4.84,4.94,4.6,1,7.0,705.0,638.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
